"","latitude","longitude"
"9146676",43.0848,-98.3153
"9146804",43.0852,-98.2846
"9146932",45.73,-100.06
"9147320",45.8165,-100.007
"9147552",45.6129,-100.2758
"9148069",45.6589,-99.8009
"9149087",45.8836,-100.6262
"9149136",45.641,-100.5176
"9149266",43.7708,-103.3964
"9149622",43.841,-103.1854
"9150665",43.4938,-103.543
"9151732",43.824,-103.3132
"9151944",43.5529,-103.7964
"9152232",43.802,-102.992
"9152566",42.8091,-96.9204
"9152604",42.7749,-96.9201
"9152715",42.7687,-96.9065
"9153740",43.4975,-98.1888
"9154815",43.3265,-98.4354
"9155022",43.3852,-98.4196
"9155169",43.3744,-98.1116
"9155348",43.4419,-98.14
"9155430",44.7571,-96.6839
"9156504",44.5583,-96.511
"9156600",44.7292,-96.5413
"9156935",43.7096,-98.0199
"9156952",43.7488,-98.0326
"9157091",43.7125,-98.0142
"9157754",43.6959,-98.1263
"9157914",43.7525,-98.0735
"9158005",43.6442,-98.0109
"9158210",43.5488,-98.0249
"9158346",45.3962,-101.4288
"9158358",45.5039,-97.288
"9158468",45.4136,-97.659
"9158519",45.2254,-97.5558
"9158870",45.3402,-97.5114
"9158901",45.5011,-97.8877
"9158908",45.442,-98.7516
"9159215",45.4547,-99.3363
"9159648",45.4522,-99.4614
"9159707",45.4457,-99.0276
"9159724",45.3679,-98.8586
"9159777",45.3478,-99.1907
"9160464",45.5066,-99.649
"9160633",43.4265,-103.4841
"9161672",43.3157,-103.7898
"9161963",43.2987,-103.8348
"9163003",43.4527,-104.0154
"9163418",43.3976,-103.5365
"9163421",43.4435,-103.5622
"9164456",43.3748,-103.137
"9164781",43.0024,-103.6679
"9164972",45.1654,-96.6532
"9165509",45.2315,-96.6442
"9166574",45.0642,-96.8021
"9166690",45.0496,-96.677
"9167370",43.1132,-99.4964
"9168448",43.3581,-99.4169
"9169377",43.1826,-99.2984
"9169485",43.3106,-99.119
"9169577",43.1551,-99.2584
"9170596",43.0378,-98.752
"9170755",43.0003,-99.2287
"9171779",43.1163,-99.1879
"9171821",43.1411,-99.3541
"9172893",43.0856,-99.2991
"9172994",43.2075,-99.2587
"9173852",43.0387,-99.2259
"9174929",43.0768,-98.9466
"9175911",43.4218,-99.2874
"9175920",43.2417,-99.3404
"9176480",43.0816,-99.4341
"9177017",43.0571,-98.5582
"9177189",44.6201,-99.1398
"9177328",44.2964,-99.2597
"9177982",44.5161,-98.9894
"9178975",44.4135,-100.3218
"9179134",44.3546,-100.3237
"9180184",44.481,-100.3964
"9180271",44.4081,-100.3064
"9181188",44.3699,-100.3357
"9181355",44.3686,-100.3293
"9181373",44.4882,-100.4717
"9181376",44.3659,-100.3204
"9181417",44.2937,-100.0072
"9181535",44.2837,-101.9088
"9182356",44.0779,-101.1231
"9183244",44.0106,-101.6258
"9183313",44.299,-101.614
"9183427",44.657,-97.2066
"9183814",44.5943,-97.1241
"9183892",44.7095,-97.0471
"9183904",43.7459,-97.7889
"9184396",43.2976,-97.9876
"9184573",43.3947,-97.987
"9185643",43.2399,-98.0844
"9186145",43.449,-97.6554
"9186539",44.6987,-99.4139
"9187518",44.78,-99.5738
"9188308",44.5122,-99.6634
"9189383",44.5474,-99.4742
"9189415",44.8278,-99.4786
"9190473",44.6494,-99.6047
"9191497",44.7014,-99.6346
"9191803",44.7657,-99.4724
"9192251",43.8528,-101.5581
"9193311",43.5531,-101.7257
"9193413",43.8367,-101.5078
"9194487",43.9066,-100.9352
"9195488",43.7201,-100.6834
"9196489",43.9506,-98.6185
"9196608",44.3839,-97.5462
"9197679",44.5002,-97.2903
"9197842",44.2303,-97.291
"9198113",44.2354,-97.1696
"9199040",44.109,-97.034
"9199663",43.5001,-96.7038
"9199893",43.4587,-96.726
"9200034",43.4832,-96.7345
"9200142",43.3842,-96.8461
"9200149",43.3322,-96.8035
"9200322",43.4823,-96.7611
"9200422",43.1667,-96.6116
"9200606",43.4634,-96.8427
"9200747",44.5179,-103.6698
"9201746",44.2781,-103.8092
"9202682",44.4882,-103.8493
"9203707",44.3927,-103.7952
"9203852",44.4836,-103.8208
"9204374",44.5793,-103.8958
"9204522",43.9027,-100.0608
"9205600",43.9016,-99.8578
"9205894",43.8172,-99.8307
"9205980",44.0385,-100.2656
"9207056",44.0712,-100.0077
"9207584",43.5855,-99.5692
"9207704",43.8754,-99.8657
"9207841",44.0066,-99.9858
"9207924",43.8799,-99.6
"9208136",43.7509,-99.4799
"9208276",43.8534,-100.3021
"9208759",43.8192,-100.1798
"9208981",43.7373,-99.5988
"9208992",43.9052,-99.4222
"9209049",43.9072,-99.5256
"9209596",43.7902,-99.9177
"9210233",43.7701,-97.2494
"9211000",43.5105,-97.3881
"9211022",43.703,-97.1353
"9211201",44.2318,-103.0345
"9212274",44.925,-102.7628
"9213289",44.152,-103.3165
"9213619",44.2405,-103.4041
"9213620",44.4675,-103.5516
"9214001",44.5675,-103.5382
"9214083",44.3012,-103.4301
"9214389",44.2307,-103.2966
"9215346",44.8202,-102.3534
"9215490",44.1611,-103.1974
"9216096",44.6624,-102.8304
"9216242",43.5236,-96.6678
"9217318",43.5352,-96.6801
"9217550",43.5313,-96.9502
"9218607",43.5386,-96.7354
"9218704",43.5275,-96.6627
"9218990",43.5267,-96.6658
"9220069",43.5146,-96.8793
"9220070",43.5239,-96.7921
"9220306",43.5314,-96.8016
"9220423",43.5211,-96.7512
"9220962",43.5047,-96.7866
"9221936",43.5309,-96.8129
"9221937",43.6304,-96.9442
"9223014",43.7281,-96.6377
"9224004",43.6597,-96.9226
"9224043",43.8313,-96.7272
"9224159",43.6906,-96.7767
"9225203",43.5342,-96.7467
"9225239",43.6597,-96.4735
"9225664",43.5412,-96.5379
"9225856",43.5029,-96.6737
"9226224",43.526,-96.7567
"9226514",43.7678,-96.7703
"9226623",43.7057,-96.5318
"9227012",43.6234,-96.7196
"9227165",43.586,-100.586
"9227203",43.6287,-100.6948
"9227387",43.4484,-101.2175
"9228456",43.4947,-101.1565
"9228666",43.6501,-101.1101
"9228985",43.8624,-97.7907
"9230064",43.9482,-97.4704
"9230134",43.985,-97.5305
"9230167",44.118,-97.5509
"9230254",44.1569,-97.471
"9230733",44.005,-97.6294
"9231812",45.7663,-98.7661
"9231900",45.7652,-99.6216
"9232979",45.8644,-97.4601
"9233181",45.8783,-97.7227
"9233694",45.6822,-97.3536
"9233982",44.1886,-96.7894
"9234144",43.8774,-96.8146
"9234229",44.1381,-96.804
"9235179",43.9986,-96.5051
"9235501",45.324,-102.8768
"9236545",45.4986,-102.6431
"9236685",45.4521,-102.0661
"9237638",45.8045,-102.291
"9237745",45.2483,-102.3166
"9238800",44.0886,-103.2997
"9239879",44.0011,-102.2059
"9239997",44.0135,-103.3008
"9240950",43.8203,-102.1283
"9241186",44.0848,-103.5634
"9241859",44.0069,-103.3094
"9241867",43.781,-102.6168
"9242940",44.0375,-102.829
"9242976",44.1,-102.95
"9243092",44.0849,-103.2804
"9243093",44.1009,-103.3574
"9243108",44.0339,-103.2675
"9243396",44.0028,-103.3105
"9243420",44.0958,-103.2121
"9244153",44.0866,-103.3701
"9245116",44.0183,-103.2395
"9245687",44.0487,-103.2173
"9246683",44.0732,-102.391
"9246891",44.0208,-103.2418
"9246915",44.1387,-103.0532
"9247817",44.1274,-103.4116
"9248775",44.0624,-103.1398
"9249129",44.0722,-103.1402
"9249232",43.8698,-103.5882
"9249684",44.0631,-103.4012
"9250149",44.118,-103.2254
"9250486",44.0969,-103.2635
"9250831",45.1875,-100.1142
"9250874",44.9708,-100.0769
"9250915",45.6587,-97.1237
"9251994",45.6948,-96.8348
"9253073",45.509,-96.7653
"9253201",45.663,-97.0447
"9254035",44.0228,-98.1074
"9254304",44.6852,-100.0482
"9254462",44.7086,-100.142
"9254570",44.8392,-100.27
"9255027",44.7511,-100.0988
"9255033",44.7087,-99.8286
"9255429",44.8379,-100.072
"9255515",44.6212,-100.0348
"9255577",44.7649,-100.1199
"9255690",44.5981,-99.7326
"9256725",44.8912,-100.0829
"9256844",44.56,-100.3216
"9256997",44.8967,-100.3694
"9257270",44.6769,-98.5346
"9258307",44.6821,-98.0585
"9258338",44.3021,-100.908
"9258413",44.7205,-101.0972
"9258493",44.3579,-100.3721
"9259528",43.0908,-100.5348
"9260587",43.5868,-99.7114
"9261657",43.0597,-99.6129
"9262509",43.4397,-100.0841
"9262782",43.1688,-99.9185
"9262914",43.3713,-99.8689
"9263084",43.3735,-99.83
"9263813",43.5574,-99.9012
"9264880",43.3538,-97.2607
"9265099",43.4282,-97.2533
"9265649",43.2772,-97.0896
"9266711",43.1162,-96.959
"9266786",43.4211,-97.2539
"9267067",42.7613,-96.6532
"9267943",43.0796,-96.7771
"9268489",42.6202,-96.5968
"9268660",45.2771,-99.7744
"9268808",45.3212,-100.0023
"9268971",45.5219,-100.13
"9269001",45.5436,-99.9148
"9269009",42.863,-97.1804
"9269824",42.8958,-97.6351
"9269879",42.8958,-97.2105
"9270033",42.9104,-97.3741
"9270229",42.8729,-97.5127
"9270230",36.0191,-84.2211
"9271219",36.0312,-84.15
"9271220",36.1997,-84.0765
"9272216",36.0212,-84.2234
"9273277",36.0199,-84.1255
"9274048",35.551,-86.5582
"9274350",35.5698,-86.3291
"9275229",35.4663,-86.4003
"9276296",35.4455,-86.5475
"9276544",35.4209,-86.6195
"9277554",35.341,-86.4271
"9278587",35.4193,-86.5797
"9279665",35.4674,-86.5989
"9280707",35.5248,-86.3192
"9281765",35.4368,-86.622
"9281990",35.4404,-86.62
"9282173",35.4121,-86.4163
"9282276",35.5442,-85.3046
"9283249",35.7373,-85.1325
"9283250",35.7539,-85.0452
"9284264",35.685,-85.2013
"9285249",35.7202,-85.1696
"9285275",35.555,-85.2647
"9285550",35.7347,-85.1812
"9286001",35.7544,-85.1711
"9287003",35.4711,-85.1761
"9288019",35.5545,-85.3265
"9288631",36.1066,-88.0443
"9289660",36.2393,-88.08
"9290664",35.9013,-88.0579
"9291605",35.1579,-84.8204
"9292663",35.2336,-84.8438
"9293007",35.1104,-84.8711
"9293304",35.1362,-84.8046
"9293355",35.1226,-84.8057
"9294329",35.1833,-84.8971
"9295353",35.1103,-84.8711
"9296076",35.6402,-84.0383
"9296184",35.696,-84.018
"9296739",35.8113,-84.0839
"9297812",35.7998,-84.168
"9298789",35.6955,-84.0068
"9299438",35.7432,-84.0024
"9299443",35.7425,-84.0934
"9300330",35.7301,-83.8724
"9301399",35.7373,-83.9132
"9301965",35.7794,-83.8704
"9302149",35.7644,-83.9156
"9302466",35.6776,-83.9817
"9302798",36.0106,-83.2264
"9303139",35.4515,-86.0675
"9303151",35.3732,-85.9462
"9304104",35.4617,-86.1637
"9304267",35.4789,-86.1259
"9305164",35.5247,-86.1102
"9305463",35.4985,-86.1012
"9306517",35.5194,-85.9842
"9307414",35.5601,-85.987
"9307536",36.0984,-87.0963
"9308570",36.0556,-87.1701
"9308653",36.0806,-87.1165
"9309634",35.7476,-89.0603
"9310646",35.8725,-85.0704
"9311617",35.9382,-85.0359
"9311618",36.0014,-84.9002
"9312604",36.0252,-85.0271
"9313668",35.8526,-85.0526
"9314637",35.9736,-85.1886
"9314678",35.9267,-85.0606
"9314841",36.0712,-85.2383
"9315195",35.9638,-85.1432
"9315380",35.9953,-84.8929
"9316330",35.884,-85.045
"9317358",36.0016,-84.8894
"9317468",35.6656,-86.0636
"9317744",35.7855,-86.019
"9318161",36.0706,-88.6453
"9318162",35.8825,-88.2901
"9318341",35.9732,-88.6849
"9319382",36.0346,-88.244
"9320366",35.4581,-88.6583
"9321432",36.1935,-82.2008
"9322451",36.3465,-82.2365
"9322581",36.2077,-82.1804
"9323308",36.3337,-82.2802
"9323532",36.5524,-85.5004
"9324609",36.6146,-85.7871
"9325670",36.5185,-85.5259
"9325745",36.1973,-87.3644
"9326810",36.1272,-87.4598
"9327886",35.9875,-87.4252
"9328898",36.212,-87.4058
"9329954",36.0265,-87.4707
"9330474",36.1243,-87.2022
"9330835",36.2028,-87.5434
"9331090",35.9302,-85.9025
"9332167",36.0519,-85.7228
"9333128",36.0708,-86.04
"9333151",36.0805,-85.8799
"9334219",35.6484,-88.1278
"9334663",36.1089,-86.8822
"9335411",36.0163,-86.695
"9335413",36.1422,-86.8357
"9335429",36.1941,-86.5764
"9336406",36.144,-86.858
"9337217",36.0981,-86.8628
"9338061",36.126,-86.7954
"9339002",36.0673,-86.9413
"9340015",36.1627,-86.84
"9340020",36.1595,-86.8513
"9340572",36.1502,-86.5738
"9341647",36.0718,-86.5941
"9341938",36.0243,-86.7509
"9342096",36.1196,-86.5461
"9343170",36.1388,-86.5657
"9344243",36.0818,-86.5969
"9345285",36.2436,-86.6396
"9345354",36.0282,-86.7228
"9345892",36.0294,-87.0234
"9345894",36.2042,-86.8319
"9345918",36.094,-86.8341
"9346655",36.0353,-86.7707
"9346833",36.2549,-86.7307
"9347906",36.1108,-86.8987
"9348477",36.2224,-86.7205
"9349533",36.1784,-86.6704
"9350297",36.3367,-86.7308
"9351286",36.1523,-86.8746
"9352307",36.0802,-86.8155
"9353023",36.1217,-86.6203
"9353037",36.1514,-86.6339
"9354065",36.1967,-86.6055
"9354885",36.1124,-86.8117
"9355732",36.1549,-86.9587
"9355955",36.1206,-86.7975
"9356499",36.1207,-86.8345
"9357126",36.052,-86.5843
"9357693",36.0465,-86.7257
"9357848",36.088,-86.7682
"9358310",36.2372,-86.6397
"9358742",36.0381,-89.2032
"9359739",35.1959,-86.1764
"9360799",35.184,-86.1366
"9361852",35.0681,-86.2745
"9362254",35.1885,-86.1167
"9363328",35.1199,-86.0639
"9364356",36.5571,-84.9779
"9365365",36.2332,-84.9356
"9366435",36.2325,-84.9407
"9367503",36.4003,-84.8954
"9367976",35.2343,-89.4949
"9368597",35.2392,-89.3283
"9369585",35.0854,-89.5372
"9369627",34.9982,-89.3341
"9369894",35.072,-89.537
"9369957",35.2617,-89.3534
"9370727",35.1877,-89.4882
"9371508",36.0374,-88.9482
"9371617",35.2319,-87.1647
"9372064",35.2005,-87.0116
"9372078",35.2539,-86.9133
"9373085",35.2152,-86.7799
"9374017",36.0195,-82.8309
"9375082",36.1387,-83.0745
"9376129",36.1224,-82.8162
"9377195",36.339,-82.8419
"9378241",36.1779,-82.7629
"9378521",36.2329,-83.6714
"9379424",35.4703,-85.6371
"9380455",35.4611,-85.7858
"9381519",35.373,-85.6133
"9382598",36.2012,-83.3891
"9383676",36.1607,-83.4609
"9384597",36.2677,-83.143
"9385676",36.5891,-83.0398
"9386712",35.5536,-88.267
"9387702",36.569,-82.6829
"9388711",36.4503,-82.8766
"9389394",36.5796,-82.6619
"9389835",35.1555,-85.2669
"9390437",35.1243,-85.3624
"9390887",35.1522,-85.0481
"9391903",35.1226,-85.1171
"9392290",35.014,-85.1492
"9392921",35.0337,-85.0905
"9393993",35.0381,-85.0904
"9395064",35.101,-85.2394
"9395092",35.1036,-85.179
"9396138",35.1465,-85.3229
"9396430",35.2143,-85.1217
"9396814",34.9901,-85.2595
"9397827",35.0669,-85.0922
"9398206",35.93,-87.4695
"9399218",35.935,-87.2662
"9400209",35.6848,-87.34
"9401196",36.008,-87.9561
"9401197",35.4122,-88.8899
"9402186",36.3087,-87.7842
"9403251",36.2771,-87.7601
"9403348",36.2852,-87.6136
"9404419",35.5841,-89.2423
"9405498",35.4518,-89.2457
"9406405",35.4388,-89.1876
"9406636",36.2976,-88.3246
"9407636",36.29,-88.2936
"9407900",36.2649,-88.4
"9408395",36.1192,-83.2694
"9409455",36.111,-83.4738
"9409779",36.0344,-83.9793
"9409858",35.9831,-84.0442
"9410862",35.8969,-84.1511
"9411517",36.0865,-83.7559
"9412573",35.8876,-84.1352
"9413375",35.9339,-84.0125
"9413407",36.0512,-83.9862
"9414376",35.9168,-84.0693
"9415215",35.8819,-84.1971
"9416137",35.9961,-83.9944
"9416984",35.2315,-86.606
"9418051",35.109,-86.6543
"9419088",35.1625,-86.6683
"9420148",35.2028,-86.7777
"9421202",35.0286,-86.5975
"9421964",35.1416,-86.569
"9422781",35.026,-86.554
"9423846",35.0693,-86.6488
"9424123",35.0535,-86.4193
"9424136",35.0415,-86.5769
"9425202",35.1473,-86.5899
"9426268",35.8266,-84.2251
"9426272",35.6672,-84.1423
"9426508",35.749,-84.265
"9427451",35.1342,-87.3858
"9428530",35.2546,-87.3845
"9429594",35.3053,-87.4383
"9430328",35.5681,-87.628
"9431040",35.5268,-87.5333
"9431981",35.5509,-87.5536
"9433054",35.0841,-85.6289
"9433855",35.198,-85.5143
"9434770",35.229,-85.4457
"9435815",35.0803,-85.5162
"9436404",35.1638,-85.4918
"9437367",35.0464,-85.6788
"9437474",35.6874,-88.8809
"9438298",35.7,-88.7724
"9439196",35.7512,-88.806
"9439283",35.7108,-88.959
"9440358",35.6959,-88.8399
"9441411",35.5723,-88.8233
"9442077",35.6881,-88.8857
"9443135",35.6998,-88.8971
"9443139",35.6959,-88.8585
"9443541",35.6753,-88.8257
"9443846",35.603,-88.922
"9444036",35.6894,-88.9072
"9444185",35.2866,-86.3692
"9445184",35.2986,-86.3611
"9445347",35.991,-84.5473
"9446422",36.1713,-84.7917
"9446863",36.095,-84.442
"9447597",36.232,-84.6846
"9448401",35.4459,-86.8171
"9448478",35.3696,-86.7314
"9449541",35.3887,-86.8439
"9450619",35.3231,-86.7936
"9451698",35.4978,-86.7478
"9451797",35.617,-86.753
"9451921",35.6801,-86.6537
"9452735",35.345,-84.5336
"9453452",35.5408,-84.5907
"9453453",35.6357,-84.6198
"9454490",35.3655,-84.7535
"9454500",35.0495,-88.6222
"9455472",35.3782,-88.549
"9456463",35.4419,-84.3871
"9456614",35.5387,-84.3523
"9457184",35.5927,-84.2363
"9458229",35.6845,-84.7057
"9459302",36.5899,-87.2452
"9459307",36.59,-87.393
"9459863",36.4957,-87.2189
"9460209",36.573,-87.418
"9461288",36.4966,-87.1994
"9462249",36.4805,-87.5005
"9462611",36.4373,-87.2064
"9462638",36.516,-87.327
"9463257",36.5564,-87.3168
"9463258",36.5176,-87.429
"9464262",36.6027,-87.3793
"9465338",36.5352,-87.2186
"9465362",36.4596,-87.573
"9466417",36.3992,-87.3923
"9467312",36.4607,-87.1842
"9468303",36.5556,-87.4354
"9469371",36.5445,-87.2984
"9469460",36.3505,-87.33
"9469579",36.3814,-87.2539
"9469686",35.6072,-87.0592
"9470765",35.615,-87.0353
"9471420",35.5401,-87.2718
"9471482",35.6208,-87.0543
"9471982",35.6899,-87.006
"9472414",36.3262,-89.1825
"9472415",36.4132,-85.3438
"9473400",36.3655,-85.3949
"9474422",36.2428,-85.3125
"9474741",35.1688,-84.6135
"9475778",36.1264,-85.3139
"9476731",36.1747,-85.4639
"9476908",36.1658,-85.453
"9476917",36.1885,-85.5789
"9477810",36.1924,-85.5917
"9478873",36.1476,-85.4362
"9479278",36.1153,-85.5332
"9480356",36.1824,-85.4475
"9480636",36.2001,-85.4706
"9480929",36.1766,-85.4713
"9481561",36.5442,-85.1598
"9482569",35.7214,-87.8807
"9483638",36.365,-86.8287
"9484233",36.493,-86.9107
"9485162",36.5106,-86.8918
"9485294",36.5385,-86.8993
"9485453",36.4728,-86.6692
"9485998",36.4886,-86.8306
"9486581",36.4437,-86.7981
"9487497",36.5875,-87.006
"9488552",36.57,-87.0571
"9489453",36.3806,-86.9898
"9489737",36.6123,-86.9798
"9490490",35.9247,-86.4367
"9491569",35.8314,-86.4451
"9492624",35.8628,-86.2398
"9493638",35.8811,-86.4162
"9493815",35.9708,-86.3064
"9493829",35.9025,-86.3098
"9493962",35.7003,-86.525
"9495024",35.729,-86.4162
"9495118",35.8786,-86.4423
"9495290",35.826,-86.3296
"9495310",35.9768,-86.5989
"9496145",35.819,-86.3333
"9497034",35.8683,-86.3737
"9498072",35.9855,-86.4802
"9498537",35.9636,-86.4695
"9499575",35.9645,-86.431
"9500558",35.8057,-86.3461
"9501425",35.8063,-86.3585
"9502079",35.8209,-86.3288
"9502334",35.8843,-84.6149
"9503403",35.9695,-84.3855
"9504440",35.9966,-84.3291
"9504460",35.2259,-89.8256
"9504474",35.2676,-89.8376
"9505543",35.0891,-89.8941
"9505548",35.001,-89.8383
"9506627",35.1897,-89.8464
"9507276",35.1148,-89.7728
"9507285",35.2239,-89.8148
"9508362",35.0582,-89.6573
"9508610",35.2225,-89.8226
"9508991",35.2546,-89.8068
"9509670",35.2766,-89.673
"9509897",36.4137,-82.3753
"9510776",36.4815,-82.6067
"9511274",36.5439,-82.4808
"9511755",36.3772,-85.8983
"9512777",36.1884,-85.9076
"9513853",36.3247,-86.0757
"9514564",36.2436,-85.9916
"9515634",36.2354,-86.1051
"9515931",36.2885,-85.8619
"9516953",35.4012,-85.4288
"9517969",35.3402,-85.3744
"9519038",35.362,-85.3797
"9519595",35.4329,-85.3761
"9519661",35.3783,-85.4342
"9519740",35.414,-85.3819
"9520335",35.3882,-85.4543
"9520479",35.3725,-85.4378
"9521152",35.3781,-85.4319
"9521864",36.3376,-86.5188
"9521909",36.3189,-86.5612
"9522895",36.5492,-86.3129
"9523361",36.6396,-86.2518
"9524382",36.6368,-86.2125
"9525235",36.5331,-86.3678
"9526100",36.3921,-86.3406
"9526143",36.3746,-86.7264
"9526328",36.397,-86.4954
"9526654",36.4048,-86.4406
"9527010",36.601,-86.5077
"9527666",36.3776,-87.6235
"9527953",36.5892,-87.7994
"9529030",35.9263,-83.6043
"9529931",35.9199,-83.4872
"9530354",35.4183,-89.771
"9530597",35.4341,-89.7169
"9531661",35.4892,-89.6586
"9532059",36.2467,-83.7957
"9533089",35.5902,-85.4951
"9533379",35.9487,-87.1588
"9534027",36.0297,-86.9009
"9534876",35.9597,-86.6575
"9535730",36.0256,-86.9466
"9536601",35.9893,-86.7904
"9537679",35.9727,-86.7521
"9538695",35.9397,-87.1718
"9539601",35.9591,-86.7729
"9540619",35.9662,-86.8885
"9541689",35.7196,-86.7193
"9542542",35.8856,-86.7034
"9543191",35.9353,-86.8009
"9543904",35.9893,-87.1459
"9544189",35.9285,-86.8872
"9544399",35.7674,-86.9075
"9544715",35.9941,-87.0962
"9545771",35.9262,-86.92
"9546529",35.7593,-86.8783
"9546896",35.9493,-86.6838
"9547169",35.9438,-86.6747
"9547520",36.2387,-86.5716
"9548596",36.2347,-86.3817
"9549402",36.2104,-86.5736
"9550357",36.276,-86.547
"9551436",36.0355,-86.1974
"9552473",36.1498,-86.306
"9553552",36.2213,-86.4924
"9554504",36.1897,-86.5713
"9555548",36.2801,-86.1547
"9556592",36.223,-86.249
"9557013",36.0951,-86.3706
"9557908",36.1599,-86.4798
"9558941",36.2974,-86.3292
"9559214",36.2993,-86.4238
"9559673",36.334,-86.3673
"9559973",35.575,-85.9256
"9561013",35.6273,-85.6441
"9562091",35.7052,-85.746
"9562325",35.7073,-85.7506
"9562507",35.5129,-85.8265
"9562767",35.5127,-85.8943
"9563138",36.4128,-82.4528
"9564088",36.3857,-82.4651
"9564936",36.3751,-82.3781
"9565275",36.2605,-82.498
"9565752",36.4222,-82.6027
"9566673",36.3925,-82.4781
"9567741",36.4012,-82.4306
"9568753",36.0236,-85.5802
"9569287",35.9784,-85.4103
"9570307",36.0641,-85.5601
"9570809",35.8323,-85.4548
"9571736",35.9505,-85.5229
"9572749",35.8786,-85.47
"9573797",35.9255,-85.5068
"9574072",35.4398,-87.654
"9574554",35.4276,-87.7793
"9575512",35.3904,-87.9618
"9575730",35.2966,-87.8354
"9576006",33.7762,-98.535
"9576187",33.8328,-98.536
"9576432",32.0533,-102.8796
"9576517",31.3213,-94.8445
"9577572",31.1464,-94.3856
"9578635",31.3034,-94.7627
"9579714",31.3212,-94.7211
"9580261",31.3627,-94.8074
"9580896",31.298,-94.8473
"9581105",31.7874,-95.7029
"9581523",31.7446,-95.6192
"9581977",31.9958,-95.7104
"9582271",28.0694,-97.0648
"9582901",28.0497,-97.0531
"9583560",28.0825,-97.0626
"9584499",28.0357,-97.0717
"9584883",27.9727,-97.1349
"9585644",29.8925,-96.489
"9585696",29.881,-96.331
"9586403",29.9515,-96.2544
"9587384",29.7757,-96.1581
"9588463",29.8029,-96.1211
"9589542",29.7987,-96.1392
"9590605",30.0255,-96.4733
"9590710",29.8553,-96.3207
"9590767",29.8662,-96.3264
"9591193",29.9082,-96.139
"9591579",30.0341,-96.2209
"9592533",30.0171,-96.2825
"9592546",29.6411,-96.051
"9593403",29.9508,-96.2452
"9593777",29.0654,-98.516
"9594848",28.955,-98.5186
"9594860",28.8316,-98.5792
"9594956",28.965,-98.485
"9595241",28.9789,-98.5837
"9596084",28.963,-98.5012
"9596387",29.0529,-98.3778
"9597318",29.0478,-98.655
"9598393",29.2069,-98.7853
"9599150",29.0644,-98.5983
"9599556",28.9609,-98.5241
"9600563",28.9202,-98.5475
"9601224",28.8541,-98.7072
"9602073",28.4086,-97.748
"9602074",28.4506,-97.8038
